Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,DEL 1,DEL 2,DEL 3,DEL 4,DEL 5,DEL 6,DEL 7,DEL 8,CBR 1,CBR 2,CBR 3,CBR 4,CBR 5,CBR 6,CBR 7,CBR 8,PHA 1,PHA 2,PHA 3,PHA 4,PHA 5,PHA 6,PHA 7,PHA 8,LAU 1,LAU 2,LAU 3,LAU 4,LAU 5,LAU 6,LAU 7,LAU 8,JJO 1,JJO 2,JJO 3,JJO 4,JJO 5,JJO 6,JJO 7,JJO 8,Notes,Added Time,Referrer Name,Task Owner
06/11/2026 10:40 AM,Delilah,Sunny,88,216,242,Stress-Related - Vigilance,,803,940,Stress-Related - Vigilance,,1122,1224,Stress-Related - Vigilance,,1224,1227,Stress-Related - Self-scratch,,1302,1309,Affiliative - Greet,Janis Joplin,1344,1348,Stress-Related - Self-scratch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Other,Other,Other,Other,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,,06/11/2026 12:19:23,,methall@wisc.edu
06/11/2026 10:25 AM,Pearl Hart,Sunny,88,322,351,Stress-Related - Vigilance,,946,1003,Stress-Related - Self-groom,,1003,1016,Stress-Related - Vigilance,,1016,1031,Stress-Related - Self-groom,,1038,1115,Affiliative - Contact sit,Janis Joplin,1041,1111,Affiliative - Give grooming,Janis Joplin,1150,1152,Stress-Related - Self-scratch,,1152,1155,Affiliative - Receive grooming,Janis Joplin,1155,1259,Stress-Related - Vigilance,,1440,1455,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Other,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,,06/11/2026 12:19:21,,methall@wisc.edu
06/11/2026 10:11 AM,Laurel,Sunny,88,336,351,Stress-Related - Vigilance,,351,355,Stress-Related - Self-scratch,,411,426,Stress-Related - Self-groom,,449,451,Stress-Related - Head throw-back,,506,511,Stress-Related - Self-groom,,536,538,Stress-Related - Head throw-back,,604,606,Stress-Related - Head throw-back,,611,624,Stress-Related - Self-groom,,640,642,Stress-Related - Head throw-back,,859,938,Stress-Related - Vigilance,,938,945,Stress-Related - Self-groom,,1001,1001,Stress-Related - Self-groom,,1007,1009,Stress-Related - Head throw-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Locomotion,Other,Rest,Other,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,06/11/2026 12:19:19,,methall@wisc.edu
06/11/2026 09:56 AM,Janis Joplin,Sunny,88,34,37,Affiliative - Greet,Delilah,111,117,Stress-Related - Self-groom,,259,307,Affiliative - Greet,Delilah,331,343,Stress-Related - Vigilance,,343,448,Stress-Related - Self-groom,,457,543,Stress-Related - Self-groom,,551,602,Stress-Related - Vigilance,,602,608,Stress-Related - Self-groom,,608,638,Affiliative - Contact sit,Charlie Brown,609,636,Affiliative - Mutual grooming,Charlie Brown,638,728,Stress-Related - Vigilance,,745,906,Stress-Related - Vigilance,,923,936,Stress-Related - Vigilance,,1029,1038,Stress-Related - Self-groom,,1045,1050,Stress-Related - Self-groom,,1207,1214,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Locomotion,Other,Other,Other,Rest,Rest,Rest,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,,06/11/2026 12:19:18,,methall@wisc.edu
06/10/2026 11:08 AM,Laurel,Sunny,87,830,839,Stress-Related - Self-scratch,,839,847,Stress-Related - Self-groom,,847,849,Stress-Related - Yawn,,1030,1039,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,06/11/2026 12:19:16,,methall@wisc.edu
06/10/2026 10:58 AM,Janis Joplin,Sunny,87,741,811,Stress-Related - Self-groom,,811,813,Stress-Related - Yawn,,951,958,Stress-Related - Vigilance,,958,1007,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Other,Other,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,06/11/2026 12:19:14,,methall@wisc.edu
06/10/2026 10:44 AM,Pearl Hart,Sunny,87,114,134,Stress-Related - Vigilance,,138,146,Stress-Related - Self-groom,,146,157,Stress-Related - Vigilance,,157,215,Stress-Related - Self-groom,,219,224,Affiliative - Contact sit,Laurel,239,248,Stress-Related - Self-groom,,258,303,Stress-Related - Self-groom,,813,937,Affiliative - Mutual grooming,Laurel,811,1133,Affiliative - Contact sit,Laurel,937,1040,Affiliative - Receive grooming,Laurel,1102,1104,Stress-Related - Yawn,,1225,1256,Stress-Related - Self-groom,,1304,1311,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Rest,Locomotion,Social,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,2-5 m,Body contact,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,,06/11/2026 12:19:12,,methall@wisc.edu
06/10/2026 10:29 AM,Delilah,Sunny,87,0,16,Stress-Related - Vigilance,,16,25,Stress-Related - Self-groom,,25,43,Stress-Related - Vigilance,,43,101,Stress-Related - Self-groom,,122,413,Affiliative - Mutual grooming,Pearl Hart,122,416,Affiliative - Contact sit,Pearl Hart,426,510,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Social,Social,Rest,Rest,Rest,Rest,Rest,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Body contact,Body contact,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,06/11/2026 12:19:09,,methall@wisc.edu
06/10/2026 10:14 AM,Laurel,Sunny,87,122,133,Stress-Related - Vigilance,,550,627,Stress-Related - Vigilance,,719,821,Stress-Related - Vigilance,,847,859,Stress-Related - Vigilance,,1114,1224,Stress-Related - Vigilance,,1234,1239,Stress-Related - Antipredator VOCALIZE,,1303,1305,Stress-Related - Antipredator VOCALIZE,,1329,1333,Stress-Related - Antipredator VOCALIZE,,1355,1415,Stress-Related - Antipredator VOCALIZE,,1234,1500,Stress-Related - Vigilance,,1435,1439,Stress-Related - Antipredator VOCALIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Other,Other,Rest,Other,Other,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,,06/11/2026 12:19:07,,methall@wisc.edu
06/10/2026 10:02 AM,Janis Joplin,Sunny,87,218,227,Stress-Related - Self-groom,,238,316,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,06/11/2026 12:18:54,,methall@wisc.edu
06/10/2026 09:47 AM,Pearl Hart,Sunny,87,0,1140,Affiliative - Contact sit,Janis Joplin,225,308,Stress-Related - Vigilance,,321,338,Stress-Related - Vigilance,,538,617,Stress-Related - Vigilance,,617,626,Stress-Related - Self-groom,,626,638,Stress-Related - Vigilance,,1044,1051,Stress-Related - Self-groom,,1056,1125,Affiliative - Give grooming,Janis Joplin,1140,1220,Stress-Related - Self-groom,,1237,1249,Stress-Related - Self-groom,,1249,1259,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Other,Rest,Rest,Other,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,2-5 m,2-5 m,,06/11/2026 12:18:52,,methall@wisc.edu
06/10/2026 09:30 AM,Delilah,Sunny,87,0,25,Affiliative - Contact sit,Pearl Hart,0,729,Stress-Related - Vigilance,,729,741,Stress-Related - Self-groom,,945,1023,Stress-Related - Vigilance,,1045,1057,Stress-Related - Self-groom,,1138,1158,Stress-Related - Self-groom,,1243,1248,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Other,Other,Locomotion,Other,Other,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,06/11/2026 12:18:50,,methall@wisc.edu
06/07/2026 11:04 AM,Delilah,Sunny,79,352,358,Stress-Related - Vigilance,,410,412,Stress-Related - Yawn,,412,421,Stress-Related - Self-groom,,646,656,Stress-Related - Self-groom,,1101,1110,Stress-Related - Vigilance,,1110,1125,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,,06/07/2026 11:56:40,,methall@wisc.edu
06/07/2026 10:48 AM,Pearl Hart,Sunny,79,22,29,Stress-Related - Self-groom,,47,155,Affiliative - Give grooming,Janis Joplin,54,233,Affiliative - Contact sit,Janis Joplin,311,326,Stress-Related - Self-groom,,748,916,Affiliative - Contact sit,Janis Joplin,1045,1128,Affiliative - Mutual grooming,Janis Joplin,1130,1136,Affiliative - Give grooming,Janis Joplin,1136,1151,Affiliative - Mutual grooming,Janis Joplin,1151,1253,Affiliative - Give grooming,Janis Joplin,1045,1500,Affiliative - Contact sit,Janis Joplin,1320,1353,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Rest,Rest,Rest,Social,Rest,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Body contact,Less than 2 m,Less than 2 m,Body contact,2-5 m,Body contact,Body contact,,06/07/2026 11:56:38,,methall@wisc.edu
06/07/2026 10:31 AM,Laurel,Sunny,79,38,40,Submission - Be displaced,Janis Joplin,51,229,Affiliative - Mutual grooming,Charlie Brown,51,351,Affiliative - Contact sit,Charlie Brown,249,334,Affiliative - Receive grooming,Charlie Brown,334,344,Affiliative - Mutual grooming,Charlie Brown,913,954,Stress-Related - Self-groom,,1020,1024,Stress-Related - Yawn,,1310,1313,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,,06/07/2026 11:56:36,,methall@wisc.edu
06/07/2026 10:15 AM,Janis Joplin,Sunny,79,0,259,Stress-Related - Vigilance,,40,155,Stress-Related - Antipredator VOCALIZE,,345,356,Stress-Related - Self-groom,,356,410,Stress-Related - Vigilance,,410,415,Stress-Related - Self-scratch,,415,436,Stress-Related - Vigilance,,445,457,Stress-Related - Self-groom,,457,506,Stress-Related - Vigilance,,506,515,Stress-Related - Self-groom,,515,629,Stress-Related - Vigilance,,629,636,Stress-Related - Self-groom,,639,719,Stress-Related - Vigilance,,719,802,Stress-Related - Self-groom,,802,816,Stress-Related - Vigilance,,900,914,Affiliative - Mutual grooming,Pearl Hart,914,943,Affiliative - Receive grooming,Pearl Hart,943,951,Affiliative - Mutual grooming,Pearl Hart,951,959,Affiliative - Receive grooming,Pearl Hart,959,1025,Affiliative - Mutual grooming,Pearl Hart,1034,1044,Affiliative - Receive grooming,Pearl Hart,1044,1154,Affiliative - Mutual grooming,Pearl Hart,1044,1211,Affiliative - Contact sit,Pearl Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Locomotion,Other,Other,Other,Social,Rest,Rest,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,,06/07/2026 11:56:34,,methall@wisc.edu
06/03/2026 10:42 AM,Janis Joplin,Sunny,85,0,1500,Affiliative - Contact sit,"Delilah, Pearl Hart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,,06/03/2026 11:01:51,,methall@wisc.edu
06/03/2026 10:28 AM,Laurel,Sunny,85,0,10,Affiliative - Receive grooming,Charlie Brown,10,19,Affiliative - Give grooming,Charlie Brown,52,106,Affiliative - Contact sit,Charlie Brown,756,808,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Rest,Rest,Rest,Other,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,06/03/2026 11:01:49,,methall@wisc.edu
06/03/2026 10:13 AM,Pearl Hart,Sunny,85,0,37,Affiliative - Mutual grooming,Janis Joplin,120,1500,Affiliative - Contact sit,Janis Joplin,339,352,Affiliative - Receive grooming,Janis Joplin,439,456,Affiliative - Give grooming,Janis Joplin,645,657,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,,06/03/2026 11:01:48,,methall@wisc.edu
06/03/2026 09:49 AM,Delilah,Sunny,85,39,43,Affiliative - Greet,Janis Joplin,57,106,Stress-Related - Self-groom,,148,230,Stress-Related - Vigilance,,236,308,Affiliative - Receive grooming,Pearl Hart,308,420,Affiliative - Mutual grooming,Pearl Hart,236,628,Affiliative - Contact sit,Pearl Hart,441,509,Affiliative - Receive grooming,Pearl Hart,509,625,Affiliative - Mutual grooming,Pearl Hart,726,735,Stress-Related - Self-groom,,747,1016,Stress-Related - Self-groom,,1032,1046,Stress-Related - Self-groom,,1047,1104,Affiliative - Give grooming,Janis Joplin,1115,1118,Stress-Related - Self-scratch,,1128,1155,Stress-Related - Self-groom,,1223,1500,Affiliative - Contact sit,Pearl Hart,1322,1500,Affiliative - Mutual grooming,Pearl Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Locomotion,Social,Social,Other,Other,Other,Social,,,,,,,,,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Body contact,Body contact,Over 5 m,Over 5 m,Less than 2 m,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,06/03/2026 11:01:47,,methall@wisc.edu
05/28/2026 02:05 PM,Janis Joplin,Light Rain,90,0,52,Stress-Related - Vigilance,,52,100,Stress-Related - Self-groom,,100,113,Stress-Related - Self-groom,,135,152,Affiliative - Contact sit,Pearl Hart,152,233,Stress-Related - Vigilance,,302,321,Affiliative - Contact sit,Pearl Hart,321,337,Affiliative - Mutual grooming,Charlie Brown,337,352,Affiliative - Receive grooming,Charlie Brown,352,413,Affiliative - Mutual grooming,,321,642,Affiliative - Contact sit,Charlie Brown,413,525,Affiliative - Give grooming,Charlie Brown,501,523,Affiliative - Contact sit,Pearl Hart,545,626,Stress-Related - Self-groom,,642,1009,Affiliative - Contact sit,Pearl Hart,716,728,Affiliative - Give grooming,Pearl Hart,728,754,Stress-Related - Self-groom,,803,816,Stress-Related - Self-groom,,1153,1202,Stress-Related - Vigilance,,1202,1208,Stress-Related - Self-groom,,1153,1500,Affiliative - Contact sit,Pearl Hart,1305,1313,Stress-Related - Vigilance,,1313,1318,Stress-Related - Self-scratch,,1335,1414,Stress-Related - Self-groom,,1425,1450,Affiliative - Give grooming,Pearl Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Social,Other,Other,Rest,Other,Other,2-5 m,2-5 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,05/29/2026 14:35:19,,methall@wisc.edu
