Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,AUT 1,AUT 2,AUT 3,AUT 4,AUT 5,AUT 6,AUT 7,AUT 8,POL 1,POL 2,POL 3,POL 4,POL 5,POL 6,POL 7,POL 8,CHA 1,CHA 2,CHA 3,CHA 4,CHA 5,CHA 6,CHA 7,CHA 8,TCH 1,TCH 2,TCH 3,TCH 4,TCH 5,TCH 6,TCH 7,TCH 8,Notes,Added Time,Referrer Name,Task Owner
07/18/2026 01:41 PM,Polli,Sunny,93,0,346,Affiliative - Contact sit,Tracy Chapman,0,147,Affiliative - Mutual grooming,Tracy Chapman,231,242,Stress-Related - Self-groom,,310,332,Stress-Related - Self-groom,,920,1500,Affiliative - Contact sit,Tracy Chapman,925,932,Stress-Related - Vigilance,,1014,1026,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,,07/18/2026 16:07:41,,methall@wisc.edu
07/18/2026 02:00 PM,Chagall,Sunny,94,0,707,Affiliative - Contact sit,Autumn,0,38,Stress-Related - Self-groom,,109,151,Stress-Related - Self-groom,,448,454,Stress-Related - Self-scratch,,540,640,Stress-Related - Vigilance,,643,652,Stress-Related - Self-groom,,750,811,Stress-Related - Vigilance,,943,1108,Stress-Related - Vigilance,,1206,1212,Stress-Related - Self-groom,,1387,1422,Stress-Related - Vigilance,,1141,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Other,Other,Other,Rest,Other,Body contact,Body contact,Body contact,Body contact,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/18/2026 16:09:20,,methall@wisc.edu
07/18/2026 02:41 PM,Tracy Champan,Sunny,94,0,108,Stress-Related - Vigilance,,108,115,Stress-Related - Self-groom,,155,227,Stress-Related - Vigilance,,235,255,Stress-Related - Vigilance,,819,844,Stress-Related - Vigilance,,851,904,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/18/2026 16:09:21,,methall@wisc.edu
07/18/2026 02:59 PM,Polli,Sunny,93,0,50,Stress-Related - Self-groom,,51,133,Stress-Related - Vigilance,,135,153,Stress-Related - Self-groom,,153,205,Stress-Related - Vigilance,,206,211,Stress-Related - Self-groom,,211,229,Stress-Related - Vigilance,,230,247,Stress-Related - Self-groom,,247,300,Stress-Related - Vigilance,,720,731,Stress-Related - Vigilance,,826,916,Stress-Related - Vigilance,,958,1020,Stress-Related - Vigilance,,1020,1029,Stress-Related - Self-groom,,1033,1050,Stress-Related - Self-groom,,1113,1124,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Rest,Rest,Rest,Other,Rest,Rest,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/18/2026 16:09:24,,methall@wisc.edu
07/18/2026 03:15 PM,Autumn,Sunny,93,951,1013,Stress-Related - Vigilance,,1021,1040,Stress-Related - Self-groom,,1239,1248,Stress-Related - Vigilance,,1248,1313,Stress-Related - Self-groom,,1315,1320,Stress-Related - Vigilance,,1327,1333,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Rest,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/18/2026 16:09:26,,methall@wisc.edu
07/18/2026 03:28 PM,Chagall,Sunny,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/18/2026 16:09:27,,methall@wisc.edu
07/18/2026 03:41 PM,Tracy Champan,Sunny,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/18/2026 16:09:30,,methall@wisc.edu
07/24/2026 10:20 AM,Tracy Champan,Cloudy,90,0,6,Stress-Related - Vigilance,,48,53,Stress-Related - Self-groom,,112,119,Stress-Related - Vigilance,,119,257,Affiliative - Contact sit,Chagall,120,142,Affiliative - Mutual grooming,Chagall,145,207,Affiliative - Give grooming,Chagall,207,249,Affiliative - Mutual grooming,Chagall,341,345,Stress-Related - Vigilance,,856,900,Stress-Related - Self-groom,,1228,1232,Stress-Related - Self-groom,,1251,1256,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Social,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/24/2026 11:20:56,,methall@wisc.edu
07/24/2026 10:35 AM,Autumn,Cloudy,90,854,858,Stress-Related - Vigilance,,1418,1430,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/24/2026 11:20:58,,methall@wisc.edu
07/24/2026 10:45 AM,Chagall,Cloudy,90,1405,1414,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/24/2026 11:21:00,,methall@wisc.edu
07/24/2026 10:56 AM,Polli,Cloudy,90,1115,1120,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/24/2026 11:21:03,,methall@wisc.edu
07/25/2026 09:42 AM,Tracy Champan,Sunny,85,0,449,Affiliative - Contact sit,Chagall,24,115,Affiliative - Give grooming,Chagall,123,444,Affiliative - Receive grooming,Chagall,503,621,Affiliative - Contact sit,Chagall,532,550,Affiliative - Receive grooming,Chagall,550,607,Affiliative - Mutual grooming,Chagall,1037,1048,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Social,Social,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/25/2026 15:35:54,,methall@wisc.edu
07/25/2026 09:58 AM,Chagall,Sunny,85,828,839,Stress-Related - Vigilance,,839,849,Stress-Related - Self-groom,,859,1026,Stress-Related - Self-groom,,1030,1500,Affiliative - Contact sit,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Rest,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,,07/25/2026 15:35:57,,methall@wisc.edu
07/25/2026 10:14 AM,Polli,Sunny,85,252,301,Stress-Related - Self-scratch,,301,308,Stress-Related - Self-groom,,1423,1450,Affiliative - Contact sit,Chagall,1450,1452,Submission - Be displaced,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/25/2026 15:35:58,,methall@wisc.edu
07/25/2026 10:28 AM,Autumn,Sunny,85,652,710,Affiliative - Contact sit,Tracy Chapman,804,820,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Other,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/25/2026 15:35:59,,methall@wisc.edu
07/25/2026 01:05 PM,Autumn,Cloudy,94,200,327,Affiliative - Contact sit,Polli,211,222,Stress-Related - Self-groom,,222,226,Stress-Related - Self-scratch,,226,245,Stress-Related - Self-groom,,333,402,Stress-Related - Self-groom,,437,453,Affiliative - Contact sit,Tracy Chapman,441,450,Affiliative - Mutual grooming,Tracy Chapman,537,542,Stress-Related - Self-groom,,612,637,Stress-Related - Self-groom,,746,830,Stress-Related - Vigilance,,841,852,Stress-Related - Vigilance,,948,1001,Stress-Related - Self-groom,,1001,1005,Stress-Related - Vigilance,,1044,1049,Stress-Related - Self-scratch,,1049,1137,Stress-Related - Vigilance,,1200,1227,Affiliative - Contact sit,Polli,1203,1227,Affiliative - Mutual grooming,Polli,1227,1247,Stress-Related - Vigilance,,1315,,,,1317,1333,Affiliative - Mutual grooming,Polli,1344,1500,Affiliative - Mutual grooming,Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Other,Other,Other,Social,Social,,,,,,,,,Less than 2 m,Body contact,Less than 2 m,Over 5 m,2-5 m,Less than 2 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,,07/25/2026 15:36:01,,methall@wisc.edu
07/25/2026 01:47 PM,Tracy Champan,Cloudy,94,15,40,Affiliative - Mutual grooming,Chagall,58,105,Stress-Related - Vigilance,,150,215,Stress-Related - Vigilance,,249,255,Stress-Related - Self-groom,,401,428,Stress-Related - Vigilance,,525,705,Affiliative - Contact sit,Chagall,531,639,Affiliative - Mutual grooming,Chagall,641,650,Affiliative - Receive grooming,Chagall,650,657,Affiliative - Mutual grooming,Chagall,743,750,Stress-Related - Self-groom,,911,1321,Affiliative - Contact sit,Chagall,922,929,Stress-Related - Self-groom,,953,956,Stress-Related - Vigilance,,1040,1100,Stress-Related - Self-groom,,1115,1122,Stress-Related - Self-groom,,1122,1130,Stress-Related - Vigilance,,1339,1348,Stress-Related - Self-groom,,1348,1404,Stress-Related - Vigilance,,1427,1500,Affiliative - Give grooming,Chagall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Other,Social,Rest,Other,Rest,Other,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Body contact,Body contact,Less than 2 m,,,,,,,,,,07/25/2026 15:36:03,,methall@wisc.edu
07/25/2026 02:02 PM,Polli,Cloudy,94,0,29,Stress-Related - Self-groom,,31,143,Stress-Related - Vigilance,,143,150,Stress-Related - Self-groom,,150,248,Stress-Related - Vigilance,,258,340,Stress-Related - Self-groom,,340,348,Stress-Related - Vigilance,,445,454,Stress-Related - Self-groom,,516,610,Stress-Related - Vigilance,,649,656,Stress-Related - Self-groom,,820,827,Stress-Related - Self-groom,,827,848,Stress-Related - Vigilance,,850,857,Stress-Related - Self-groom,,857,920,Stress-Related - Vigilance,,924,934,Stress-Related - Self-groom,,948,1004,Stress-Related - Vigilance,,1009,1023,Stress-Related - Self-groom,,1039,1059,Stress-Related - Self-groom,,1128,1207,Stress-Related - Vigilance,,1221,1234,Stress-Related - Vigilance,,1442,1446,Stress-Related - Self-scratch,,1446,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Other,Other,Rest,Other,Other,Other,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/25/2026 15:36:04,,methall@wisc.edu
07/25/2026 02:20 PM,Chagall,Cloudy,95,426,434,Stress-Related - Self-groom,,434,440,Affiliative - Greet,Autumn,513,550,Stress-Related - Vigilance,,550,604,Stress-Related - Self-groom,,636,654,Stress-Related - Vigilance,,656,706,Affiliative - Receive grooming,Tracy Chapman,718,800,Affiliative - Mutual grooming,Tracy Chapman,801,820,Stress-Related - Vigilance,,844,857,Stress-Related - Vigilance,,952,1003,Stress-Related - Vigilance,,1050,1129,Affiliative - Contact sit,Tracy Chapman,1107,1256,Stress-Related - Vigilance,,1357,1442,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Other,Social,Other,Other,Other,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,2-5 m,Less than 2 m,Less than 2 m,Thunder from afar since1:40,07/25/2026 15:36:06,,methall@wisc.edu
07/25/2026 02:33 PM,Autumn,Cloudy,95,739,744,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Thunder,07/25/2026 15:36:07,,methall@wisc.edu
07/25/2026 02:45 PM,Tracy Champan,Cloudy,95,30,50,Stress-Related - Self-groom,,346,404,Stress-Related - Self-groom,,700,710,Stress-Related - Self-scratch,,741,753,Stress-Related - Vigilance,,826,904,Stress-Related - Vigilance,,907,910,Stress-Related - Self-groom,,928,931,Stress-Related - Self-groom,,954,1008,Stress-Related - Self-groom,,1251,1306,Stress-Related - Self-groom,,1337,1341,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Locomotion,Other,Other,Rest,Other,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,2-5 m,Over 5 m,2-5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Thunder,07/25/2026 15:36:09,,methall@wisc.edu
07/25/2026 03:00 PM,Polli,Cloudy,95,301,31,Stress-Related - Vigilance,,319,326,Stress-Related - Self-scratch,,341,357,Stress-Related - Self-groom,,426,434,Stress-Related - Self-groom,,453,456,Stress-Related - Self-scratch,,519,523,Stress-Related - Self-scratch,,639,649,Stress-Related - Self-groom,,649,705,Stress-Related - Vigilance,,705,730,Stress-Related - Self-groom,,730,735,Stress-Related - Vigilance,,832,839,Stress-Related - Vigilance,,934,941,Stress-Related - Vigilance,,1405,1408,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Locomotion,Other,Rest,Rest,Rest,2-5 m,2-5 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Thunder,07/25/2026 15:36:11,,methall@wisc.edu
07/25/2026 03:13 PM,Chagall,Cloudy,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Thunder,07/25/2026 15:36:12,,methall@wisc.edu
07/31/2026 09:34 AM,Tracy Champan,Sunny,86,0,317,Affiliative - Mutual grooming,Polli,52,320,Affiliative - Contact sit,Polli,323,512,Affiliative - Contact sit,Chagall,325,516,Affiliative - Mutual grooming,Chagall,516,543,Affiliative - Receive grooming,Chagall,543,643,Affiliative - Mutual grooming,Chagall,643,819,Affiliative - Receive grooming,Chagall,834,1138,Affiliative - Contact sit,Chagall,836,904,Affiliative - Mutual grooming,Chagall,910,925,Stress-Related - Self-groom,,942,1035,Affiliative - Mutual grooming,Chagall,1035,1111,Affiliative - Give grooming,Chagall,1111,1138,Stress-Related - Vigilance,,1321,1326,Stress-Related - Vigilance,,1326,1404,Stress-Related - Self-groom,,1416,1452,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Social,Social,Social,Social,Rest,Other,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,,,,,,,,,,07/31/2026 10:25:45,,methall@wisc.edu
07/31/2026 09:50 AM,Chagall,Sunny,86,907,912,Stress-Related - Self-scratch,,919,922,Stress-Related - Self-scratch,,928,932,Stress-Related - Self-scratch,,128,1140,Stress-Related - Vigilance,,1243,1500,Affiliative - Contact sit,Tracy Chapman,1245,1451,Affiliative - Mutual grooming,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Other,Social,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,,07/31/2026 10:25:47,,methall@wisc.edu
